model	model_label	dataset	dataset_key	gene	perturbation	gene_role	null_parent	null_rank	target_detected_fraction	mean_counts	detected_fraction	detected_cells	delta_cosine_inflamed_mean	delta_cosine_quiescent_mean	n_cells	projection_toward_inflamed_mean	projection_toward_inflamed_sem	projection_toward_inflamed_ci_low	projection_toward_inflamed_ci_high	delta_p_inflamed_mean	delta_p_inflamed_sem	delta_p_inflamed_ci_low	delta_p_inflamed_ci_high	projection_null_n	projection_null_mean	projection_null_sd	projection_null_z	projection_empirical_p_abs0	delta_p_null_n	delta_p_null_mean	delta_p_null_sd	delta_p_null_z	delta_p_empirical_p_abs0
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	MRPS21	delete		CCL8	99	0.4031141868512111	0.7399045825004578	0.4042675893886966	701	4.164343772572465e-05	5.218868318479508e-05	699	-0.0047399287011463	0.000890798277894			0.0045354647186514	0.0003042491940367												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	MRPS21	overexpress		CCL8	99	0.4031141868512111	0.7399045825004578	0.4042675893886966	701	0.0003648315323516	0.0002766213146969	1734	0.0396199660706564	0.0013353261964173			0.0008985451271909	0.0003659219197406												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	SRRM2	delete		CCL8	100	0.3333333333333333	0.668395459651947	0.3333333333333333	578	-1.4405762158276048e-05	-1.3617186596093234e-05	578	-0.0004033265760447	0.0010023855423069			0.0003022177297554	0.0003318856333572												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	SRRM2	overexpress		CCL8	100	0.3333333333333333	0.668395459651947	0.3333333333333333	578	0.0004493013548199	0.0004476302419789	1734	0.0007672257391916	0.0012682690324959			-0.0071350269188385	0.0004073525903677												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	BNIP2	delete		CXCR2	1	0.1337946943483275	0.1609000861644745	0.1355247981545559	235	-7.5661928349290974e-06	-1.9782575577664852e-08	232	-0.0034206333948532	0.0013738482835715			0.0009414095603178	0.0004663506314695												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	BNIP2	overexpress		CXCR2	1	0.1337946943483275	0.1609000861644745	0.1355247981545559	235	0.0002339926140848	0.0001746144262142	1734	0.0266826051982756	0.0013023290743028			0.0012250744497401	0.0003938090076323												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PYCR2	delete		CXCR2	2	0.129757785467128	0.1499427556991577	0.1314878892733564	228	-2.347893087062402e-06	-2.572218545537908e-05	225	0.0104273649610372	0.0018733336422332			0.001345870661187	0.0008233483038441												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PYCR2	overexpress		CXCR2	2	0.129757785467128	0.1499427556991577	0.1314878892733564	228	0.0002634006377775	0.000262147601461	1734	0.0006358625744995	0.0014255206937657			0.0004956244571336	0.0003702342262188												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ZFAND1	delete		CXCR2	3	0.1309111880046136	0.1585933119058609	0.1332179930795847	231	-6.144765939097852e-05	-6.159260374261066e-05	227	7.15901842340827e-06	0.0015818766947178			-9.488428241290184e-07	0.0004935036083842												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ZFAND1	overexpress		CXCR2	3	0.1309111880046136	0.1585933119058609	0.1332179930795847	231	0.0002644185733515	0.0003104287607129	1734	-0.0206102025443381	0.0012703352272274			-0.0005696118408677	0.0003235709942402												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	TMED1	delete		CXCR2	4	0.1349480968858131	0.1637836396694183	0.1361014994232987	236	-2.5776716938707978e-05	-5.183872053748928e-05	234	0.0115956378494723	0.0014970370099652			0.0016008470407448	0.0004537082822549												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	TMED1	overexpress		CXCR2	4	0.1349480968858131	0.1637836396694183	0.1361014994232987	236	0.0004399428726173	0.0004588181618601	1734	-0.0084281009903221	0.0014636890171744			0.0004854731944444	0.0003771103701315												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	GGPS1	delete		CXCR2	5	0.1291810841983852	0.1574398875236511	0.1314878892733564	228	-5.21655056218151e-05	-9.025154577102512e-05	224	0.0170016732429628	0.0018311380378166			-0.0001425960890628	0.0005617451015838												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	GGPS1	overexpress		CXCR2	5	0.1291810841983852	0.1574398875236511	0.1314878892733564	228	0.0002857808431144	0.0002782471419777	1734	0.0034428680971675	0.0015077579037965			0.0032493839985148	0.000440310170976												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	NSD1	delete		CXCR2	6	0.126874279123414	0.1499427407979965	0.129757785467128	225	3.751841404664447e-06	1.1431357961555476e-05	220	-0.0035041962274011	0.0013854170594357			0.0003200305101927	0.0004108685399879												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	NSD1	overexpress		CXCR2	6	0.126874279123414	0.1499427407979965	0.129757785467128	225	0.0004108806024305	0.0003926241479348	1734	0.0082290063208939	0.0013338347784978			0.0016292012057274	0.0003725106028362												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	CPSF6	delete		CXCR2	7	0.1303344867358708	0.1626302152872085	0.1326412918108419	230	1.893739863589872e-05	1.2108182090742048e-05	226	0.0030467028995415	0.0014906013177084			0.002294523912416	0.0004066100911222												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	CPSF6	overexpress		CXCR2	7	0.1303344867358708	0.1626302152872085	0.1326412918108419	230	0.0002854653866961	0.0002287719398736	1734	0.0254965540820049	0.0015215328216353			0.0047206187580745	0.0004500868119435												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	USP8	delete		CXCR2	8	0.1332179930795847	0.1666671335697174	0.1355247981545559	235	-1.5440698916791007e-05	-4.847328455070965e-06	231	-0.0047838770052684	0.0015169914902058			-0.0003102050413321	0.0004282182696225												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	USP8	overexpress		CXCR2	8	0.1332179930795847	0.1666671335697174	0.1355247981545559	235	0.0004278433334548	0.0004047330003231	1734	0.010447566014338	0.0012905453917086			0.0016463750749375	0.0003798678535321												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	TP53I13	delete		CXCR2	9	0.1337946943483275	0.1678205281496048	0.1355247981545559	235	1.3159267382434336e-06	-9.581446647644045e-06	232	0.0048206171140291	0.0016012698966002			0.0017486938816326	0.000461981091094												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	TP53I13	overexpress		CXCR2	9	0.1337946943483275	0.1678205281496048	0.1355247981545559	235	0.0003344924771226	0.000322499894537	1734	0.0054114559803489	0.001570410369169			0.00187677461615	0.0004049028862276												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	SRPK2	delete		CXCR2	10	0.1257208765859284	0.167820543050766	0.1355247981545559	235	-1.6126064110721927e-06	1.5119893760129344e-05	218	-0.0075454875855405	0.0009225202291611			-0.0008787293614042	0.0003760232877393												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	SRPK2	overexpress		CXCR2	10	0.1257208765859284	0.167820543050766	0.1355247981545559	235	0.000156091118697	0.0001153315824922	1734	0.0182394310734675	0.001334500336575			0.0034557777148311	0.0003573131501933												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	FOXN3	delete		CXCR2	11	0.1291810841983852	0.1678205281496048	0.1349480968858131	234	-1.0348856449127196e-05	-1.3960525393486025e-05	224	0.0016191265778096	0.0010739945965752			-0.0001356356530907	0.0004125080434893												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	FOXN3	overexpress		CXCR2	11	0.1291810841983852	0.1678205281496048	0.1349480968858131	234	0.0002178985014325	0.0002152300003217	1734	0.0011606346613071	0.0012545312653814			0.0026250527511367	0.0003232820571164												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	GRAMD1A	delete		CXCR2	12	0.1303344867358708	0.1620534658432006	0.1314878892733564	228	8.3691775216721e-06	3.553148781065829e-05	226	-0.0122244298804254	0.0015685888861782			-0.0023259124280761	0.0004048922907038												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	GRAMD1A	overexpress		CXCR2	12	0.1303344867358708	0.1620534658432006	0.1314878892733564	228	0.0003976131265517	0.0003445150505285	1734	0.0238822805374321	0.0012079553441647			0.002136837918864	0.0002976340927055												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	UBQLN1	delete		CXCR2	13	0.129757785467128	0.1632069051265716	0.1314878892733564	228	8.792347216513008e-06	7.182757144619245e-06	225	0.0006313969388914	0.0014907998362			0.0002748737686003	0.000505027439687												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	UBQLN1	overexpress		CXCR2	13	0.129757785467128	0.1632069051265716	0.1314878892733564	228	0.0003792517527472	0.0003468099457677	1734	0.0146140276539384	0.0016190743203529			0.0019948384531538	0.0004375165240962												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ABT1	delete		CXCR2	14	0.129757785467128	0.1620535105466842	0.1309111880046136	227	3.443612149567343e-05	5.389319539972348e-06	225	0.0130491106486361	0.0018034277909092			0.0017935912875044	0.0004343732343643												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ABT1	overexpress		CXCR2	14	0.129757785467128	0.1620535105466842	0.1309111880046136	227	0.0003459905274212	0.0003500931779853	1734	-0.0018055638936326	0.0016279108075793			0.0025276644014395	0.0004289497280643												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ABHD14A	delete		CXCR2	15	0.1343713956170703	0.168973907828331	0.1343713956170703	233	-4.565562267089263e-05	-5.408162178355269e-05	233	0.0037580751918871	0.0016397838619107			0.0009394247802334	0.00041313735998												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ABHD14A	overexpress		CXCR2	15	0.1343713956170703	0.168973907828331	0.1343713956170703	233	0.00030970966327	0.0003335613873787	1734	-0.0106572786063028	0.0014302614265109			-0.0021638978859654	0.0003789301708606												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PHYKPL	delete		CXCR2	16	0.129757785467128	0.1655137538909912	0.1320645905420991	229	1.419544241798576e-05	-3.218121037207311e-06	225	0.0077914619849373	0.0013773323028965			0.0024885238813132	0.0004481375967473												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PHYKPL	overexpress		CXCR2	16	0.129757785467128	0.1655137538909912	0.1320645905420991	229	0.000266426912276	0.0002927023160737	1734	-0.0117372581231055	0.0014684738873278			-0.0024365537628427	0.0004053537832666												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	TAF11	delete		CXCR2	17	0.1332179930795847	0.1683972626924514	0.1337946943483275	232	3.314869900350459e-05	3.0226263334043324e-05	231	0.001269422380306	0.0018952923489461			0.0013983348113367	0.0006140600528137												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	TAF11	overexpress		CXCR2	17	0.1332179930795847	0.1683972626924514	0.1337946943483275	232	0.000305138179101	0.0003144928487017	1734	-0.0041351675119298	0.0013045235536972			0.0002673068145588	0.0003685347510412												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	MAGOHB	delete		CXCR2	18	0.1303344867358708	0.1632069498300552	0.1309111880046136	227	-2.8661921533057463e-05	-3.5457378544379026e-05	226	0.0029783294367731	0.0016133053705158			-0.0001891719188182	0.0006679886635986												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	MAGOHB	overexpress		CXCR2	18	0.1303344867358708	0.1632069498300552	0.1309111880046136	227	0.0003807944012805	0.0003984952054452	1734	-0.0078810461820788	0.0014190958085977			-4.07807515545253e-05	0.0003602578852098												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	MPV17	delete		CXCR2	19	0.1280276816608996	0.1585932523012161	0.1291810841983852	224	-2.535291605454404e-05	-3.010625187016558e-05	222	0.0020534251352482	0.0016617241352211			0.0019330542407686	0.0004343714512215												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	MPV17	overexpress		CXCR2	19	0.1280276816608996	0.1585932523012161	0.1291810841983852	224	0.0003138296306133	0.0003129648976027	1734	0.0004509089410148	0.0012952248145783			0.0001685789056098	0.0003704061044003												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	GTF2F1	delete		CXCR2	20	0.1286043829296424	0.1632069051265716	0.1303344867358708	226	5.260711077426095e-06	2.1268700947985053e-05	223	-0.0072207008984415	0.0013243758337525			0.0002201423503149	0.000451587702201												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	GTF2F1	overexpress		CXCR2	20	0.1286043829296424	0.1632069051265716	0.1303344867358708	226	0.0002868658339139	0.0002865479327738	1734	0.0002153430081288	0.0011022743549935			-0.000310669431096	0.0003301765978896												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	SUN2	delete		CXCR2	21	0.1337946943483275	0.1724341511726379	0.1378316032295271	239	3.077089786529541e-05	4.272137084626593e-05	232	-0.005408492516114	0.0013760786650508			-0.0005249181884774	0.0004642620340172												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	SUN2	overexpress		CXCR2	21	0.1337946943483275	0.1724341511726379	0.1378316032295271	239	0.0003629740094766	0.0002925576991401	1734	0.0316261351206235	0.0014250193277695			0.0045663838278066	0.0003949830804233												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	RBM22	delete		CXCR2	22	0.1245674740484429	0.1493660360574722	0.1274509803921568	221	3.372850187588483e-05	2.0838997443206608e-05	216	0.0057580119599286	0.0015799727055166			0.0033428753406581	0.0005625054733468												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	RBM22	overexpress		CXCR2	22	0.1245674740484429	0.1493660360574722	0.1274509803921568	221	0.0003484163316898	0.0003070110396947	1734	0.0186618537049377	0.0012966279262259			0.0024527151233528	0.0003663449198223												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PITHD1	delete		CXCR2	23	0.1343713956170703	0.1730108708143234	0.1355247981545559	235	-1.659209192439448e-05	3.020395070052473e-06	233	-0.0088752946509607	0.0015934748093727			-0.0006569450303448	0.0005136177141075												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PITHD1	overexpress		CXCR2	23	0.1343713956170703	0.1730108708143234	0.1355247981545559	235	0.000395827111788	0.0003760306281037	1734	0.0089721769063114	0.0012528651510572			0.0010688673910167	0.0003397207954478												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	HSF1	delete		CXCR2	24	0.1309111880046136	0.1695506125688552	0.1314878892733564	228	1.0783189281937666e-05	3.317457958473824e-05	227	-0.0101019675650588	0.0016086002598266			0.0004017657814711	0.000406574812219												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	HSF1	overexpress		CXCR2	24	0.1309111880046136	0.1695506125688552	0.1314878892733564	228	0.0003173108270857	0.0003448479692451	1734	-0.0123176709597075	0.0014152424504093			-0.0027133528539409	0.0003594506607623												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	MAN1A2	delete		CXCR2	25	0.1257208765859284	0.1591699868440628	0.1280276816608996	222	4.201936098979786e-05	4.511798033490777e-05	218	-0.0014321301896082	0.0013318252547136			-0.0002187707946302	0.0004477040684186												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	MAN1A2	overexpress		CXCR2	25	0.1257208765859284	0.1591699868440628	0.1280276816608996	222	0.0002791067527141	0.0002805267286021	1734	-0.0006368305155338	0.0012271237003652			0.0036713453651553	0.0003343819082906												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	CTNNBL1	delete		CXCR2	26	0.1257208765859284	0.1516728401184082	0.126874279123414	220	-5.83958717470523e-05	-2.600731022539549e-05	218	-0.014582657630645	0.0018271254708157			-0.0035285892359134	0.0006655390057829												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	CTNNBL1	overexpress		CXCR2	26	0.1257208765859284	0.1516728401184082	0.126874279123414	220	0.0003486430214252	0.0003260822850279	1734	0.0102237709456863	0.0012827043345623			0.0038436649416156	0.0003671893381334												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ERICH1	delete		CXCR2	27	0.1384083044982699	0.1747410148382187	0.1401384083044982	243	2.040266917902045e-05	2.039223909378052e-05	240	-1.1694761633407323e-05	0.0014530879947821			0.0005154118378413	0.0004514658154107												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ERICH1	overexpress		CXCR2	27	0.1384083044982699	0.1747410148382187	0.1401384083044982	243	0.0002961189602501	0.0003083241754211	1734	-0.0054467438203615	0.0011918572759313			-0.0022300858039977	0.0003372486472479												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ZDHHC4	delete		CXCR2	28	0.1372549019607843	0.175894409418106	0.1384083044982699	240	-3.509235830279067e-05	-4.83393669128418e-05	238	0.0058812799515249	0.0016331634258966			0.0007847115940887	0.0004892619363043												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ZDHHC4	overexpress		CXCR2	28	0.1372549019607843	0.175894409418106	0.1384083044982699	240	0.0002718747709877	0.0002658431185409	1734	0.0027505856064672	0.0014332925188906			0.0043387220149084	0.0004548891946463												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	WBP11	delete		CXCR2	29	0.140715109573241	0.1741643399000167	0.1418685121107266	246	4.707399057224393e-05	5.419674562290311e-05	244	-0.0032477060616298	0.0013456978728212			0.00078687596194	0.0004646109054923												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	WBP11	overexpress		CXCR2	29	0.140715109573241	0.1741643399000167	0.1418685121107266	246	0.0002428968000458	0.000250136537943	1734	-0.0032076657472571	0.0013587553970018			-0.0004761696295251	0.0003957477952552												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	POLE3	delete		CXCR2	30	0.1280276816608996	0.1701273471117019	0.1309111880046136	227	2.097600190609228e-05	2.5055430796783185e-06	222	0.0082687425234686	0.0013687307820794			0.0011565897662007	0.000418304415779												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	POLE3	overexpress		CXCR2	30	0.1280276816608996	0.1701273471117019	0.1309111880046136	227	0.0003030806255992	0.0002586511254776	1734	0.0199799315618284	0.0013190063841907			0.0021751060693969	0.0003859658063491												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	FXR1	delete		CXCR2	31	0.1384083044982699	0.1753176748752594	0.1412918108419838	245	3.31078967974463e-06	2.587685958133079e-05	240	-0.0101546728406295	0.0013699890498829			-0.0015061982444118	0.0004164926636639												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	FXR1	overexpress		CXCR2	31	0.1384083044982699	0.1753176748752594	0.1412918108419838	245	0.0003473431861493	0.0002740458294283	1734	0.0329677281661427	0.0012635299893553			0.0018178125493756	0.0003659210299591												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	UBA2	delete		CXCR2	32	0.1395617070357555	0.1764710992574691	0.1401384083044982	243	-1.2655888895096725e-05	-7.852296221244615e-06	242	-0.0021906627680286	0.0012496438948615			-0.0001175293166378	0.0004280367498933												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	UBA2	overexpress		CXCR2	32	0.1395617070357555	0.1764710992574691	0.1401384083044982	243	0.0003319202805869	0.0002998936688527	1734	0.0144161358841245	0.0012907079058593			0.0026190127040978	0.0003481924601984												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ZFAND2B	delete		CXCR2	33	0.1337946943483275	0.1764710992574691	0.1355247981545559	235	2.741299738318048e-07	-7.60447346692672e-06	232	0.0035074435893028	0.0015817821641766			0.0009918420626741	0.0004989624109651												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ZFAND2B	overexpress		CXCR2	33	0.1337946943483275	0.1764710992574691	0.1355247981545559	235	0.0003013373643625	0.0002990116481669	1734	0.0010678046891861	0.0014950272500548			0.0023882013105523	0.0004066025236284												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PTPRA	delete		CXCR2	34	0.1182237600922722	0.1459058374166488	0.1257208765859284	218	2.2595684640691616e-05	3.056642526644282e-05	205	-0.0035917963151161	0.0010874679977921			-8.817783545520974e-05	0.000408239187239												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PTPRA	overexpress		CXCR2	34	0.1182237600922722	0.1459058374166488	0.1257208765859284	218	0.0001627476594876	0.0001241034042323	1734	0.0173337802939727	0.0011931516884251			0.0031469322006487	0.0003239975689689												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	UBXN6	delete		CXCR2	35	0.129757785467128	0.1701273769140243	0.1303344867358708	226	1.1859205187647603e-05	1.627127312531229e-05	225	-0.0020206801660565	0.001710673083288			0.0004900982463732	0.0005813447596796												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	UBXN6	overexpress		CXCR2	35	0.129757785467128	0.1701273769140243	0.1303344867358708	226	0.000321570521919	0.0002238167508039	1734	0.0439163865234875	0.0011076989156717			0.0075020360353675	0.0003422255645299												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PTPMT1	delete		CXCR2	36	0.126874279123414	0.1609001159667968	0.1274509803921568	221	1.86806373676518e-05	-2.659992787812371e-06	220	0.0095068346079311	0.0018303939401577			0.0029368548209524	0.0004476048872671												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PTPMT1	overexpress		CXCR2	36	0.126874279123414	0.1609001159667968	0.1274509803921568	221	0.0004425935039762	0.0004440859192982	1734	-0.00059388694011	0.0016087786194869			0.0015052032376402	0.0003823611063195												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	COMMD5	delete		CXCR2	37	0.1286043829296424	0.1666670441627502	0.1286043829296424	223	5.098201654618606e-06	-2.650134774739854e-06	223	0.0034446649732602	0.0017086093742769			0.0020270917195024	0.0005351917127243												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	COMMD5	overexpress		CXCR2	37	0.1286043829296424	0.1666670441627502	0.1286043829296424	223	0.000321116822306	0.0003415901155676	1734	-0.0091496044021978	0.0013732510340445			0.0013588888692788	0.0003645567253877												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	FYTTD1	delete		CXCR2	38	0.1291810841983852	0.1718574613332748	0.129757785467128	225	-1.0388504051661585e-05	-2.086934182443656e-05	224	0.0046934315068938	0.0015929068400817			0.0005268742128724	0.0004841574435671												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	FYTTD1	overexpress		CXCR2	38	0.1291810841983852	0.1718574613332748	0.129757785467128	225	0.0003814327355939	0.0003939341113436	1734	-0.0055581398365074	0.0013736359367382			0.0010761402189788	0.0003849131863754												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ACTR1A	delete		CXCR2	39	0.1245674740484429	0.1568631380796432	0.1257208765859284	218	2.4204728106269613e-05	2.872309232770931e-05	216	-0.0020668741102175	0.0017512657113688			0.0004805342991689	0.0005371307554094												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ACTR1A	overexpress		CXCR2	39	0.1245674740484429	0.1568631380796432	0.1257208765859284	218	0.0003724366251844	0.0003816885291598	1734	-0.0040840610253921	0.0014535938108534			0.0021638888406828	0.0004084849361224												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PDCD7	delete		CXCR2	40	0.1257208765859284	0.1609000414609909	0.1262975778546712	219	1.1797344996011816e-05	1.3506740287994036e-05	218	-0.0008164227132711	0.0016931928542156			0.000572627076266	0.0004832032629592												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	PDCD7	overexpress		CXCR2	40	0.1257208765859284	0.1609000414609909	0.1262975778546712	219	0.0003616307221818	0.000390436995076	1734	-0.0128441154312975	0.0012093456934612			-0.0006595799796304	0.0003586527623051												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	NT5C3B	delete		CXCR2	41	0.1239907727797001	0.1534028947353363	0.1251441753171857	217	5.647193574986886e-07	-2.215047243225854e-05	215	0.0101313408239484	0.0015643452235361			0.0021774488617666	0.0005713773739027												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	NT5C3B	overexpress		CXCR2	41	0.1239907727797001	0.1534028947353363	0.1251441753171857	217	0.0002306643000338	0.0002379926154389	1734	-0.0032725303797448	0.0015144088685079			5.942107204588467e-05	0.0004405125132078												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	NCK1	delete		CXCR2	42	0.1291810841983852	0.1741642653942108	0.1303344867358708	226	-2.704534199438058e-05	-3.669544094009325e-05	224	0.0042847957572251	0.0016330478120558			0.0004057399424449	0.0004824940723256												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	NCK1	overexpress		CXCR2	42	0.1291810841983852	0.1741642653942108	0.1303344867358708	226	0.0003673798637464	0.0003906044876202	1734	-0.0103635097296066	0.0013162580097244			-0.0009446259458898	0.0003406088661834												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ERI3	delete		CXCR2	43	0.129757785467128	0.1758943796157837	0.1309111880046136	227	-1.9045670342165977e-05	-3.151363853248768e-05	225	0.0055246079418187	0.0016027801572424			0.0014542500829945	0.0004790760793036												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	ERI3	overexpress		CXCR2	43	0.129757785467128	0.1758943796157837	0.1309111880046136	227	0.0004034370358567	0.0004019482585135	1734	0.0007861537143567	0.0015532237776446			0.001973166836058	0.0004498096925631												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	TMEM223	delete		CXCR2	44	0.1257208765859284	0.1637836098670959	0.1262975778546712	219	-2.30481309699826e-05	-1.689873715804424e-05	218	-0.0028341003365754	0.0016822504180907			0.000222620963858	0.0006602737499327												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	TMEM223	overexpress		CXCR2	44	0.1257208765859284	0.1637836098670959	0.1262975778546712	219	0.0002425537095405	0.0002727584505919	1734	-0.0135370680482681	0.0012906738577349			-0.0013364572640932	0.0003338297730048												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	HMGCL	delete		CXCR2	45	0.1274509803921568	0.1701273471117019	0.1280276816608996	222	-3.827427281066775e-05	-3.2406856917077675e-05	221	-0.0027271406098197	0.0017949443142027			0.0012720194961285	0.0005377774576834												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	HMGCL	overexpress		CXCR2	45	0.1274509803921568	0.1701273471117019	0.1280276816608996	222	0.0001973594626178	0.0001642151910346	1734	0.0149265762436366	0.00127505368232			0.0036565397520382	0.0004027299385797												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	BRD4	delete		CXCR2	46	0.1314878892733564	0.1793545633554458	0.1326412918108419	230	4.624117718776688e-05	6.859788845758885e-05	228	-0.0101269457513249	0.001410287174974			-0.0002045072768324	0.0004805945613613												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	BRD4	overexpress		CXCR2	46	0.1314878892733564	0.1793545633554458	0.1326412918108419	230	0.0003024867910426	0.0002546516188886	1734	0.0215133225328837	0.0012227855905926			0.0036568243483928	0.0003560875832248												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	IRF7	delete		CXCR2	47	0.1188004613610149	0.1528262346982956	0.1239907727797001	215	-2.6485295165912248e-05	-2.301722997799516e-05	206	-0.0015809458419929	0.0011941666674694			0.0003078159931549	0.0003872683642025												
gf_v2_104m	Geneformer V2-104M	Smillie_UC	smillie	IRF7	overexpress		CXCR2	47	0.1188004613610149	0.1528262346982956	0.1239907727797001	215	0.0006453698151744	0.0006046769558452	1734	0.0183160212799297	0.001342834303225			0.0006985859493921	0.0003536954146832												
