gene	B_Plasma	Endothelial	Epithelial	Fibroblast	Mast	Myeloid	T_NK
CTD-2282P23.2	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
CTD-2353F22.1	0.014067278	0.0	0.0042625745	0.0	0.018518519	0.017838562	0.0028619233
CTD-2653M23.3	0.0011516757	0.010346611	0.0014208582	0.0	0.0	0.0014865467	0.00022014794
NIPBL	0.2207257	0.56674916	0.3519443	0.39289647	0.28808066	0.36030656	0.3320688
C5ORF42	0.08265159	0.5246473	0.08270337	0.5066661	0.104996875	0.10952548	0.11626745
NUP155	0.07241797	0.20274125	0.16567332	0.16221908	0.060277797	0.13494682	0.109606095
WDR70	0.09387801	0.26806557	0.20020342	0.16391657	0.06282238	0.1986336	0.1343319
GDNF	0.003742946	0.009951699	0.003963557	0.08835341	0.0	0.0029730934	0.00044029587
GDNF-AS1	0.00028791893	0.0	0.0	0.02811245	0.0	0.0	0.0
CTD-2194L12.2	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2194L12.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2130F23.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2130F23.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2116N24.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2207A17.1	0.0	0.0	0.0	0.004016064	0.0	0.0	0.0
EGFLAM	0.0025912703	0.23437063	0.0052193217	0.22749178	0.0	0.0014865467	0.0015410356
EGFLAM-AS4	0.0	0.0	0.0	0.0	0.0	0.0	0.00044029587
EGFLAM-AS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGFLAM-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGFLAM-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
CTD-2263F21.1	0.00028791893	0.0051733055	0.0	0.0	0.0	0.0	0.0
LIFR	0.015338935	3.726821	0.010840105	0.84492433	0.007389406	0.010988522	0.008753916
LIFR-AS1	0.00057583785	0.0931195	0.0028417164	0.10040161	0.0	0.0	0.00022014794
CTD-2196P11.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01265	0.00028791893	0.0051733055	0.0	0.024096385	0.0	0.0	0.0
OSMR-AS1	0.00086375675	0.092532784	0.0014208582	0.124497995	0.0	0.0	0.0
RP11-122C5.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSMR	0.006964574	0.9506765	0.0099513065	0.98066664	0.0	0.009290252	0.0036957473
RICTOR	0.26810548	0.41897064	0.17441303	0.2926048	0.23103778	0.2866122	0.39146012
FYB	0.164533	0.1093532	0.10784102	0.091921434	0.13567168	0.64251333	1.035815
C9	0.0	0.0	0.0	0.008032128	0.0	0.0	0.0
DAB2	0.019208461	1.5292768	0.14939304	1.0604184	0.03607635	0.9246347	0.010222192
CTD-2078B5.2	0.0	0.04556178	0.0	0.15261044	0.0	0.0044596405	0.0
LINC00603	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00604	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGER4	0.16551003	0.08427413	0.22097363	0.18734281	0.23747367	0.37200314	0.8178546
TTC33	0.07936403	0.18056263	0.1032295	0.13355823	0.076259315	0.057353295	0.17115834
PRKAA1	0.14806658	0.56337494	0.26838896	0.35746673	0.2576597	0.19027543	0.26963082
AC008810.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL37	2.0236802	2.1753895	2.135908	1.9610434	1.8681371	2.5306985	2.646259
CARD6	0.014100558	0.6274917	0.14594753	0.16375355	0.027777778	0.09973767	0.02957511
C7	0.006208461	0.44105166	0.0430517	2.1856852	0.009259259	0.0017968833	0.0049069575
MROH2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C6	0.00028791893	0.051733058	0.050122116	0.012048192	0.0	0.0	0.0
PLCXD3	0.00057583785	0.056906365	0.040768415	0.02008032	0.0	0.0	0.00022014794
OXCT1	0.11136374	0.18090801	0.24942173	0.1322019	0.04729938	0.12275358	0.21787016
C5ORF51	0.06109337	0.25854054	0.19420621	0.24708498	0.026560118	0.1468906	0.07139049
FBXO4	0.14399879	0.28993115	0.20884444	0.24504243	0.100604974	0.1720183	0.14911623
RP11-112L7.1	0.0028791893	0.0	0.0042625745	0.0	0.0	0.0074327337	0.0030820712
GHR	0.001975219	0.138544	0.0059730555	0.42134058	0.0	0.0014865467	0.0019813315
CCDC152	0.059739977	0.029598603	0.063454606	0.0764265	0.01217399	0.07208665	0.11062713
SEPP1	0.046432722	1.065561	1.7822672	1.5131434	0.038632855	0.8170231	0.026256163
CTD-2325A15.5	0.0017275135	0.0	0.005683433	0.0	0.0	0.0014865467	0.0013208876
CTD-2201E18.5	0.015056486	0.043155167	0.013549789	0.024844818	0.027777778	0.02070745	0.05444337
CTD-2035E11.3	0.07041678	0.1926478	0.0288737	0.04131363	0.19575723	0.11352765	0.1584488
CTD-2035E11.4	0.009726857	0.015519917	0.0046305717	0.004016064	0.0	0.0074327337	0.01748259
ANXA2R	0.15162203	0.33354786	0.040079884	0.055480346	0.13553266	0.08378843	0.3786734
AC025171.1	0.027160378	0.15488258	0.015551106	0.049812824	0.018518519	0.056705132	0.046083845
CTD-2035E11.5	0.028326904	0.120552294	0.017939126	0.086174555	0.09259259	0.04186231	0.05253979
ZNF131	0.18567824	0.31363934	0.26859426	0.26261136	0.26153454	0.2415277	0.34526137
NIM1K	0.0031671082	0.010346611	0.005177742	0.052208837	0.0	0.0044596405	0.0022014794
CTD-2636A23.2	0.0020154323	0.0	0.026152536	0.0	0.0	0.005946187	0.0022014794
HMGCS1	0.16945024	0.22707522	0.8588633	0.15421385	0.34115896	0.27203172	0.22537991
CCL28	0.06483995	0.10467712	0.59176385	0.01780377	0.07131886	0.044728138	0.08181108
C5ORF28	0.11458388	0.26413256	0.12880698	0.28477266	0.19781859	0.1291057	0.1664806
C5ORF34	0.018318571	0.03439792	0.049936637	0.055076227	0.0	0.029376125	0.022758372
RP11-159F24.6	0.00028791893	0.0051733055	0.0	0.0	0.0	0.0	0.00022014794
RP11-159F24.5	0.0019098307	0.015519917	0.01935738	0.0	0.0	0.005946187	0.0046231067
PAIP1	0.20018925	0.715275	0.4931719	0.5900037	0.18948361	0.2955329	0.18885975
NNT-AS1	0.10794933	0.37798843	0.24215557	0.33404788	0.07350594	0.14183661	0.13319771
NNT	0.113130346	0.25193036	0.2672192	0.25987193	0.08149704	0.16806272	0.14658113
RP11-8L21.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF10	0.0	0.0	0.0	0.12048193	0.0	0.0	0.0
FGF10-AS1	0.00057583785	0.0051733055	0.0	0.052208837	0.0	0.0	0.0
RP11-473L15.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-503D12.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-53O19.1	0.0051825405	0.15616523	0.008563381	0.09638554	0.0	0.0014865467	0.0015410356
RP11-53O19.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPS30	0.17525259	0.34480238	0.32692307	0.2370246	0.1808546	0.20080294	0.23915505
RP11-53O19.3	0.008297092	0.07162068	0.06412431	0.10372486	0.027777778	0.021643024	0.014309616
RP11-357F12.1	0.0017275135	0.0051733055	0.004147321	0.0	0.0	0.0014865467	0.0019813315
HCN1	0.004606703	0.015519917	0.009852366	0.0	0.0	0.010405827	0.0013208876
CTD-2013M15.1	0.00057583785	0.0	0.0	0.0	0.0	0.0	0.0
EMB	0.27207473	0.07098771	0.3088045	0.062730454	0.1661137	0.26160565	0.5810183
RP11-269M20.3	0.0011516757	0.0	0.0014208582	0.004016064	0.0	0.0014865467	0.0022014794
PARP8	0.15482154	0.123291016	0.11328247	0.11178197	0.18644819	0.18251058	0.63074946
RP11-317O24.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-317O24.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2089N3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2089N3.2	0.0	0.0	0.0014208582	0.004016064	0.0	0.0	0.0
CTD-2089N3.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2314G24.2	0.0	0.010346611	0.007104291	0.004016064	0.0	0.0	0.0
ISL1	0.0	0.031039834	0.029838022	0.016064256	0.0	0.0	0.00022014794
CTD-2335O3.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2203A3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2288O8.1	0.0008487814	0.0	0.0	0.0	0.0	0.0	0.004182811
ITGA1	0.078865625	1.0539808	0.1454151	0.52078485	0.09763849	0.061866526	0.42131215
PELO	0.077049024	0.6118463	0.14133997	0.31387576	0.051229455	0.07722643	0.22539297
CTD-2175A23.1	0.0	0.0	0.0042625745	0.0	0.0	0.0	0.0
ITGA2	0.01233623	0.6310384	0.6040165	0.38431424	0.0	0.020472692	0.017425235
CTD-2366F13.2	0.00086375675	0.0051733055	0.0042625745	0.004016064	0.0	0.0	0.0011007397
MOCS2	0.13298275	0.55682933	0.46596926	0.5495843	0.14471401	0.2316776	0.15334496
CTD-2366F13.1	0.025005875	0.0417079	0.09339462	0.032128513	0.009259259	0.020155707	0.015962308
FST	0.007108291	0.049484894	0.004006273	0.28471783	0.055555556	0.025668284	0.0050634025
NDUFS4	0.2649106	0.7597751	0.8769226	0.67563444	0.3198152	0.48467696	0.2997924
CTD-2081C10.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2081C10.7	0.0023033514	0.123573095	0.01583117	0.008032128	0.009259259	0.0029730934	0.0048432546
ARL15	0.04633285	0.9077996	0.14950575	0.09345035	0.098832384	0.1250221	0.08859598
LINC01033	0.00057583785	0.0	0.0	0.0	0.0	0.0	0.00022014794
HSPB3	0.00086375675	0.0	0.012787724	0.008032128	0.0	0.0	0.0
SNX18	0.065608695	0.14837538	0.1515993	0.3830343	0.03436722	0.27900553	0.06656788
RP11-45H22.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESM1	0.0016279761	0.3849282	0.0022188188	0.0	0.0	0.0	0.0063842903
GZMK	0.04816418	0.030791705	0.01858546	0.055154003	0.048167396	0.041668653	0.45941824
CTD-2313F11.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2313F11.3	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
GZMA	0.05953875	0.03554715	0.027301818	0.05850578	0.0638203	0.06929595	0.5891944
CDC20B	0.014908373	0.024699809	0.017257318	0.02008032	0.009259259	0.008919281	0.010567101
GPX8	0.011066449	0.4882832	0.09372717	1.3045608	0.0	0.01691526	0.013586811
MCIDAS	0.0	0.0	0.0028417164	0.0	0.0	0.0	0.0
CCNO	0.0031040937	0.0	0.27240694	0.0	0.0	0.0065953624	0.00088059175
RP11-506H20.1	0.0011516757	0.0	0.03362362	0.0	0.0	0.0	0.0006604438
DHX29	0.1764645	0.54175794	0.37532496	0.5378831	0.14506614	0.301652	0.24072215
SKIV2L2	0.16141969	0.24177761	0.23147756	0.25380892	0.19280735	0.21642365	0.18165633
PLPP1	0.07172909	2.5486968	0.23185946	2.431943	0.2562243	0.14077616	0.06353322
SLC38A9	0.09605066	0.27949128	0.10892916	0.18507777	0.07988591	0.15027854	0.10287595
DDX4	0.0	0.0	0.0028417164	0.0	0.0	0.0	0.0
IL31RA	0.00057583785	0.010346611	0.0	0.004016064	0.0	0.008919281	0.00022014794
AC008914.1	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
IL6ST	0.19877423	1.2749794	0.1655983	1.3125716	0.16285498	0.242083	0.3209033
CTD-2031P19.5	0.04113781	0.06022053	0.034626074	0.047995508	0.027777778	0.036180113	0.10545974
FLJ31104	0.022206662	0.038207863	0.045734216	0.031519458	0.0	0.033252575	0.019810406
CTD-2227I18.1	0.0020154323	0.0	0.0028417164	0.0	0.0	0.0029730934	0.0052835504
ANKRD55	0.019127578	0.041276254	0.007533573	0.0	0.018033741	0.031331252	0.08713204
RP11-155L15.1	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0006604438
CTC-236F12.4	0.009501324	0.010346611	0.0	0.004016064	0.0	0.0029730934	0.0006604438
C5ORF67	0.00057583785	0.0	0.0042625745	0.0	0.0	0.0	0.0
AC008940.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAP3K1	0.21178798	0.24410106	0.10824689	0.094913915	0.19884668	0.32497767	0.16049176
AC008937.2	0.00057583785	0.0	0.0	0.0	0.0	0.0	0.00022014794
AC008937.3	0.0	0.0	0.0	0.0	0.0	0.0014865467	0.0
SETD9	0.10716263	0.18253055	0.35273135	0.16181597	0.094960585	0.20640147	0.08632419
MIER3	0.04889001	0.1204115	0.25995174	0.14087704	0.046296295	0.0687184	0.054458313
CTD-2310F14.1	0.004318784	0.0	0.005683433	0.008032128	0.009259259	0.011835932	0.003522367
AC016644.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPBP1	0.4824482	0.49843794	0.43412668	0.44758993	0.7558817	0.5444832	0.6843301
CTD-2023N9.1	0.00028791893	0.0	0.0	0.012048192	0.0	0.0	0.0
ACTBL2	0.00028791893	0.0	0.0042625745	0.012048192	0.0	0.0	0.00088059175
CTD-2023N9.2	0.0	0.0	0.0	0.004016064	0.0	0.0	0.0
CTD-2023N9.3	0.0	0.0	0.0	0.004016064	0.0	0.0	0.0
RP11-772C9.1	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.00022014794
RP11-478P10.1	0.0	0.0	0.0028417164	0.0	0.0	0.005946187	0.0013208876
CTD-2037L6.2	0.0	0.0	0.0	0.004016064	0.0	0.0	0.0
PLK2	0.06641891	1.1084622	0.41930965	0.51921475	0.081285454	0.1936185	0.10091859
GAPT	0.29132488	0.0057111643	0.014127815	0.034225237	0.18875156	0.5593671	0.009495421
CTD-2117L12.1	0.0014395947	0.0051733055	0.0014208582	0.0	0.0	0.0014865467	0.0015410356
RAB3C	0.0052699223	0.92919785	0.020376328	0.0	0.055555556	0.0029730934	0.0017611835
RP11-479O16.1	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0011007397
CTD-2176I21.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDE4D	0.106421314	0.2495503	0.117523685	0.20851982	0.12403023	0.145809	0.54204965
RP11-266N13.2	0.0048946217	0.0	0.0	0.012048192	0.0	0.011892374	0.0057238466
CTD-2254N19.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109486.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PART1	0.014317907	0.094973624	0.057018813	0.042378906	0.0	0.035211906	0.009686509
DEPDC1B	0.023941498	0.020693222	0.31580898	0.0171617	0.009259259	0.029133385	0.026799316
ELOVL7	0.0061867572	0.19171585	0.65211934	0.0037676033	0.074074075	0.04396616	0.002641102
RP11-231G3.1	0.003742946	0.015519917	0.043988574	0.02008032	0.009259259	0.0074327337	0.0037425149
ERCC8	0.054066833	0.102481805	0.14873925	0.08056424	0.009259259	0.110528864	0.054185636
AC104113.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDUFAF2	0.16803856	0.44659546	0.47334358	0.54511315	0.08318987	0.22608791	0.19988285
SMIM15	0.172435	0.31144324	0.6718588	0.42236373	0.17041206	0.23976262	0.20109281
CTC-436P18.1	0.00086375675	0.0	0.0028417164	0.008032128	0.0	0.0	0.00022014794
CTC-436P18.3	0.0	0.0	0.017050298	0.0	0.0	0.0	0.0
ZSWIM6	0.059197437	0.39699784	0.25262788	0.52136177	0.09816418	0.30938277	0.054762263
RP11-2O17.2	0.0	0.0051733055	0.0	0.0	0.0	0.0	0.0
CTD-2170G1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2244C20.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIF2A	0.1317234	0.19970143	0.1740575	0.14608309	0.09911307	0.22123891	0.2979919
DIMT1	0.15422262	0.30936712	0.1608283	0.33322152	0.23229454	0.18061098	0.21440624
IPO11	0.052761782	1.3244108	0.096382305	0.073940895	0.09259259	0.07866087	0.06581965
LRRC70	0.00057583785	0.03621314	0.0	0.0	0.0	0.0029730934	0.0013208876
HTR1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF180	0.0082404595	0.41531926	0.06761138	0.3011194	0.0	0.009291702	0.0015410356
RGS7BP	0.0011516757	0.14923212	0.008525149	0.084337346	0.0	0.0014865467	0.00022014794
FAM159B	0.0	0.0	0.007104291	0.0	0.0	0.0	0.0
SREK1IP1	0.17890024	0.68195635	0.3810087	0.49585256	0.18472426	0.3438566	0.3102292
CWC27	0.1545876	0.36031285	0.26909044	0.30671498	0.17883648	0.20310365	0.24164721
RP11-307L14.1	0.0014395947	0.010346611	0.009946007	0.0	0.0	0.0044596405	0.00088059175
RP11-307L14.2	0.00028791893	0.020693222	0.0055399705	0.0	0.0	0.0014865467	0.0019813315
ADAMTS6	0.07202325	0.6317223	0.011971142	0.2536832	0.055555556	0.019165924	0.04539184
CTD-2116N20.1	0.00028791893	0.0	0.005683433	0.0	0.0	0.0029730934	0.003522367
CENPK	0.058486614	0.07015911	0.29095817	0.06835644	0.098532684	0.1084051	0.19229476
PPWD1	0.15763195	0.30520964	0.16347794	0.29462656	0.11501602	0.15259273	0.21315305
TRIM23	0.077396914	0.21816191	0.06601195	0.24201804	0.090423875	0.09626363	0.10915554
TRAPPC13	0.09153299	0.26487893	0.17215435	0.2188392	0.053285897	0.14409411	0.12675922
CTC-534A2.2	0.056271557	0.08929714	0.09162315	0.066859916	0.033620287	0.07198554	0.10572122
SGTB	0.06301995	0.15209892	0.033771828	0.113528274	0.035872433	0.106978476	0.19400534
NLN	0.03609026	0.12978177	0.36506182	0.10414931	0.027777778	0.13306168	0.021209199
CTD-2033C11.1	0.0023033514	0.015519917	0.008525149	0.0	0.0	0.0044596405	0.00088059175
ERBB2IP	0.18663673	0.4879947	0.40427846	0.319224	0.18764898	0.27698407	0.29002574
SREK1	0.2570251	0.7361336	0.38766867	0.5507676	0.28181288	0.34477362	0.2793194
AC025442.3	0.00086375675	0.0	0.0	0.0	0.0	0.0014865467	0.00022014794
CTD-2016O11.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-305P14.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-5P22.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAST4	0.075055435	1.4220101	0.18872571	0.3130837	0.46536928	0.15769418	0.19630775
MAST4-AS1	0.006912874	0.031039834	0.10527283	0.008032128	0.018518519	0.018075377	0.011610326
CD180	0.18969728	0.014819923	0.0063281823	0.002371174	0.0	0.24921308	0.0036514346
CTD-2187J20.1	0.00057583785	0.0	0.0	0.0	0.0	0.0	0.0
RP11-434D9.1	0.00057583785	0.0	0.0	0.004016064	0.0	0.0029730934	0.0
RP11-83M16.5	0.007504079	0.0051733055	0.0049905903	0.004016064	0.009259259	0.0044596405	0.0061641424
RP11-83M16.6	0.00028791893	0.0	0.0042625745	0.0	0.0	0.0	0.00044029587
RP11-434D9.2	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.00044029587
RP11-404L6.2	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
PIK3R1	0.14294419	0.16126019	0.2050892	0.38774428	0.2005094	0.21116959	0.74614865
CTD-2582M21.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-537E7.3	0.00028791893	0.010346611	0.0014208582	0.0	0.046296295	0.011892374	0.0030820712
CTC-537E7.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-537E7.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-340D7.1	0.0	0.0	0.0	0.0	0.009259259	0.0	0.0
RP11-141O11.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-141O11.2	0.0	0.0	0.0042625745	0.008032128	0.0	0.0014865467	0.0
CTC-498J12.1	0.00028791893	0.0	0.011366866	0.008032128	0.0	0.0014865467	0.0
SLC30A5	0.1788852	0.29397056	0.27564573	0.3712482	0.1973665	0.18673308	0.15823151
CTC-498J12.3	0.0023033514	0.0051733055	0.0028004805	0.004016064	0.0	0.0014865467	0.0011007397
CCNB1	0.050069366	0.08169569	0.48925117	0.07253635	0.07215222	0.0900639	0.050067004
CENPH	0.09124897	0.117598355	0.2563645	0.10126409	0.061159417	0.11150912	0.14513369
MRPS36	0.25788546	0.48116538	0.9905309	0.45008996	0.18829933	0.46800607	0.26410073
CDK7	0.07656895	0.18787429	0.2614684	0.20539103	0.08724275	0.12910996	0.09506863
CCDC125	0.038659155	0.093302414	0.3271584	0.06790819	0.037037037	0.1009042	0.050688878
AK6	0.1985176	0.38348335	0.50383765	0.43365258	0.21089016	0.24668209	0.21119936
TAF9	0.28363207	0.39966825	0.47400007	0.40720037	0.22529256	0.37006542	0.30229127
RAD17	0.14929762	0.22791037	0.17960449	0.22069222	0.1027779	0.09260283	0.119825915
MARVELD2	0.011186372	0.08152255	0.8169202	0.008570929	0.009259259	0.024122387	0.004764685
RP11-241G9.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OCLN	0.038202014	0.35057798	0.8364805	0.07705356	0.036471896	0.03302749	0.037052
GTF2H2C	0.0681749	0.15423614	0.09422218	0.12687284	0.027777778	0.05827154	0.057992697
SERF1B	0.006427789	0.04655975	0.026956182	0.012048192	0.0	0.008919281	0.004182811
SMN2	0.030604593	0.08564412	0.07607595	0.064351104	0.018518519	0.04364484	0.032310266
RP11-497H16.9	0.010132658	0.071184166	0.032250766	0.036144577	0.0	0.020313801	0.01717154
SERF1A	0.029521469	0.119451344	0.0472945	0.05096211	0.009259259	0.021836817	0.03718777
SMN1	0.050065406	0.13122517	0.08079502	0.13794135	0.027777778	0.07063136	0.051773388
NAIP	0.07142374	0.25904098	0.100294515	0.11141736	0.05107362	0.769359	0.07046699
GTF2H2	0.161181	0.3752584	0.14459252	0.35000867	0.12626033	0.12884164	0.15048067
RP11-136K7.2	0.0028791893	0.102185205	0.008056408	0.0	0.0	0.0029730934	0.0024216273
RP11-136K7.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-136K7.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BDP1	0.21822038	0.5237258	0.26665422	0.38663468	0.16254738	0.32477182	0.32711515
MCCC2	0.15878606	0.23730938	0.3281123	0.22343524	0.102617234	0.1893632	0.1408599
CARTPT	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAP1B	0.04121739	1.2042737	0.049219176	1.3776844	0.018518519	0.014523362	0.0075473646
MRPS27	0.12204529	0.27370423	0.26802835	0.26467943	0.17232344	0.22001436	0.17203604
PTCD2	0.050808292	0.11539257	0.09363257	0.17989706	0.083333336	0.070550606	0.060990855
ZNF366	0.00979389	0.7633609	0.012660973	0.015534903	0.0	0.16267829	0.009205218
CTC-347C20.2	0.0	0.0	0.0	0.004016064	0.0	0.0029730934	0.00022014794
CTC-347C20.1	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
CTD-2631K10.1	0.00086375675	0.0	0.0014208582	0.0	0.0	0.0029730934	0.0015410356
TNPO1	0.15811679	0.54450345	0.32157645	0.43544343	0.26509392	0.33717805	0.21250394
CTD-2376I4.1	0.0	0.0051733055	0.0014208582	0.008032128	0.0	0.0074327337	0.0
CTD-2376I4.2	0.00086375675	0.0	0.020773094	0.012048192	0.0	0.020811655	0.0011007397
FCHO2	0.031746347	0.8521837	0.33052436	0.3065866	0.05882648	0.43002507	0.027192947
TMEM171	0.0068298336	0.038798705	1.135643	0.0104123615	0.0	0.004663057	0.0059439945
RP11-232L2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM174	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-60A8.1	0.00028791893	0.0051733055	0.0	0.0	0.0	0.0	0.00022014794
RP11-60A8.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD1	0.0063342163	0.0051733055	0.05574763	0.004016064	0.0	0.0044596405	0.00088059175
FOXD1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01385	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01386	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-79P5.9	0.011182942	0.019476363	0.036636066	0.0	0.0	0.011892374	0.0133882975
BTF3	1.1382957	1.4600698	1.38112	1.4198698	1.0465229	1.4439291	1.5020363
ANKRA2	0.14961337	0.25970164	0.19666308	0.26301554	0.1252584	0.14427683	0.19097003
UTP15	0.053541828	0.1527095	0.11941577	0.11893806	0.06481481	0.096652314	0.068381764
ARHGEF28	0.005566273	0.18237382	0.29558095	0.05370863	0.0	0.023133023	0.0058259997
CTC-575I10.1	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
RP11-428C6.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2292M14.1	0.0	0.0051733055	0.0	0.004016064	0.0	0.0	0.0
LINC01335	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2275D24.1	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
LINC01333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01332	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
LINC01331	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENC1	0.04142375	0.093491495	0.5372321	0.6383708	0.042725373	0.04003037	0.036989
HEXB	0.2569509	0.5718997	0.5442035	0.706241	0.27363285	0.72318125	0.19793242
GFM2	0.062195502	0.09299831	0.18906356	0.16630813	0.018518519	0.08522117	0.072210394
NSA2	0.44804123	0.4432345	0.58017343	0.57010746	0.3094644	0.65504926	0.57245183
FAM169A	0.021613201	0.03461328	0.02908288	0.007463214	0.046296295	0.028514529	0.032197494
CTD-2377O17.1	0.0011516757	0.0	0.0028417164	0.0	0.0	0.005946187	0.0006604438
CTD-2503O16.4	0.0	0.0	0.005683433	0.0	0.0	0.0	0.00044029587
GCNT4	0.013466449	0.019254515	0.22123416	0.03560671	0.037037037	0.010822185	0.083972074
LINC01336	0.004318784	0.0	0.018794935	0.0	0.009259259	0.0074327337	0.016731244
ANKRD31	0.0022541636	0.0051733055	0.007104291	0.004016064	0.027777778	0.0	0.011227545
CTD-2235C13.2	0.00028791893	0.0	0.008525149	0.0	0.0	0.0029730934	0.00022014794
HMGCR	0.06305187	0.24045992	0.5608569	0.14317705	0.107979655	0.1519348	0.10625531
CTD-2235C13.3	0.0011516757	0.015519917	0.011180851	0.0	0.0	0.0029730934	0.0
COL4A3BP	0.114820756	0.9562466	0.2366621	0.35349277	0.22642776	0.21050669	0.15657873
POLK	0.15746114	0.75623155	0.19521664	0.42050615	0.21000117	0.26091203	0.18042967
CTC-366B18.2	0.003742946	0.03621314	0.0028417164	0.008032128	0.027777778	0.0014865467	0.0037425149
CTC-366B18.4	0.007275363	0.09261454	0.0126378685	0.04016064	0.009259259	0.01312551	0.0037425149
ANKDD1B	0.011087839	0.11257982	0.06301857	0.02008032	0.037037037	0.022681313	0.021134201
POC5	0.07693718	0.18513015	0.09810109	0.12286181	0.064008415	0.09920031	0.1105053
CTC-235G5.3	0.0	0.0	0.0028417164	0.0	0.0	0.0	0.0
SV2C	0.00057583785	0.0051733055	0.0055731167	0.004016064	0.0	0.011892374	0.0024216273
AC113404.1	0.031075975	0.08275914	0.048120778	0.066140756	0.027777778	0.08713515	0.04969697
RP11-466P24.6	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.00022014794
IQGAP2	0.12370802	0.082837336	0.43737978	0.56837887	0.26161787	0.46534005	0.3181452
CTD-2236F14.1	0.032043673	0.0	0.0	0.0	0.0	0.005946187	0.0030820712
