gene	cell_type	mean_logexpr	specificity
CLECL1	B_Plasma	0.4680383801460266	0.2062222957611084
P2RX5	B_Plasma	0.3451434373855591	0.20394645631313324
LINC00309	B_Plasma	0.2512500584125519	0.2039022445678711
SEC61B	B_Plasma	1.2439697980880737	0.20357024669647217
FCRL1	B_Plasma	0.22013524174690247	0.20257316529750824
DUSP26	B_Plasma	0.21207448840141296	0.19954843819141388
MIXL1	B_Plasma	0.20881211757659912	0.19813406467437744
CR2	B_Plasma	0.21602626144886017	0.196365624666214
CHAC1	B_Plasma	0.2480972409248352	0.1951051950454712
SNX29P2	B_Plasma	0.36502212285995483	0.19498571753501892
SLAMF7	B_Plasma	0.6354961395263672	0.19237297773361206
BLNK	B_Plasma	0.5259586572647095	0.1920865774154663
SYVN1	B_Plasma	0.39523428678512573	0.19191540777683258
AC012146.7	B_Plasma	0.3800695538520813	0.19166569411754608
SRPRB	B_Plasma	0.5703954100608826	0.19085842370986938
IGLV2-8	B_Plasma	0.26177823543548584	0.19000795483589172
CPNE5	B_Plasma	0.4307968020439148	0.18906477093696594
IGLV1-40	B_Plasma	0.2864466607570648	0.18905703723430634
ERO1LB	B_Plasma	0.4399564266204834	0.18902716040611267
FAM129C	B_Plasma	0.2225404679775238	0.18850088119506836
KIAA0226	B_Plasma	0.3809301257133484	0.18640905618667603
HIST1H2BC	B_Plasma	0.30013495683670044	0.1862080842256546
BEX5	B_Plasma	0.3311956524848938	0.18547870218753815
EHMT1	B_Plasma	0.44566962122917175	0.1845589578151703
EIF2AK3	B_Plasma	0.318386435508728	0.18162943422794342
TMEM156	B_Plasma	0.41789400577545166	0.18123579025268555
CTA-292E10.6	B_Plasma	0.31717509031295776	0.18026721477508545
IFNG-AS1	B_Plasma	0.20268815755844116	0.1796162724494934
RP11-279O9.4	B_Plasma	0.23981139063835144	0.1794254034757614
IGLV2-23	B_Plasma	0.2581402659416199	0.17862075567245483
TOR3A	B_Plasma	0.48413005471229553	0.17823919653892517
BFSP2	B_Plasma	0.23125532269477844	0.17735402286052704
KCNK12	B_Plasma	0.22021254897117615	0.17680834233760834
IGLV2-11	B_Plasma	0.2663812041282654	0.1749427318572998
SERP1	B_Plasma	1.3009209632873535	0.17481064796447754
SPINK2	B_Plasma	0.3775143325328827	0.1741466373205185
KLF13	B_Plasma	0.5238120555877686	0.17216283082962036
NLRP7	B_Plasma	0.17359641194343567	0.16969819366931915
RALGPS2	B_Plasma	0.4812942147254944	0.168624609708786
TEX14	B_Plasma	0.2526106834411621	0.16684292256832123
AP001058.3	B_Plasma	0.18286310136318207	0.16647152602672577
